кол-во потоков,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,
1,154749.909000,295157.797000,324850.610000,626150.257000,629053.460000,1001407.563000,956211.912000,1367478.235000,1061443.010000,1624989.606000,
2,66029.534000,138392.277000,213956.311000,279881.654000,359454.988000,445767.923000,536572.816000,821496.153000,774619.648000,985401.778000,
3,84072.129000,110247.079000,187154.237000,238390.968000,303114.393000,372729.177000,453576.587000,549526.068000,649291.646000,758404.783000,
4,64015.728000,101596.628000,170592.447000,230290.147000,282553.530000,342990.324000,427196.941000,502842.226000,596093.897000,700238.810000,
5,59436.430000,124499.796000,199414.873000,261064.834000,332312.346000,402986.156000,487913.288000,562016.285000,651296.917000,796772.277000,
6,56292.991000,113156.672000,182435.708000,240723.812000,305656.931000,397700.587000,479562.598000,575324.980000,663707.813000,799179.403000,
7,51151.522000,101652.790000,171006.818000,230546.453000,290038.474000,353334.752000,437384.971000,520998.354000,618122.976000,723297.480000,
8,48792.895000,102710.168000,172546.242000,227272.615000,281860.810000,343098.683000,429144.347000,529482.293000,603665.404000,699406.679000,
