кол-во потоков,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,
1,6107.024000,25045.552000,60610.251000,149484.331000,204842.652000,236792.336000,337338.470000,415302.541000,748394.155000,1108112.934000,
2,5914.678000,23161.866000,44785.417000,79160.715000,123239.142000,183874.135000,318745.841000,334685.915000,544944.054000,545437.851000,
3,6049.219000,21842.972000,52486.481000,98997.217000,141174.407000,179605.958000,249629.719000,281785.836000,339155.947000,561743.318000,
4,3641.770000,19908.965000,45185.126000,76702.004000,116979.507000,152413.112000,166889.955000,220618.356000,280917.465000,536488.813000,
5,3385.362000,31974.981000,55748.887000,86575.788000,124637.650000,157485.947000,241412.143000,286260.880000,380492.098000,523877.267000,
6,3504.310000,22457.539000,46270.165000,66819.510000,103173.682000,147075.343000,197483.850000,247384.983000,326287.931000,683461.674000,
7,6795.402000,16353.260000,35413.906000,62317.382000,95234.669000,142012.826000,186717.244000,243938.798000,304088.983000,400613.255000,
8,4383.582000,16248.572000,33860.047000,62331.245000,128895.754000,171292.286000,183236.011000,236045.406000,292470.368000,359326.344000,
