кол-во потоков,10000000,20000000,30000000,4000000,50000000,60000000,70000000,80000000,90000000,100000000,
1,78840.301000,155138.426000,225303.325000,299904.350000,377833.765000,457194.455000,536707.986000,605713.701000,678005.039000,753092.240000,
2,54597.582000,108604.733000,162975.993000,217186.607000,274632.234000,333163.447000,391478.137000,449824.223000,508742.562000,564867.113000,
3,47765.064000,95289.665000,142875.776000,190376.311000,238364.320000,286602.087000,334328.309000,382167.621000,430902.522000,477313.356000,
4,44318.337000,88384.337000,139234.240000,176495.117000,289386.529000,308662.393000,320830.546000,368377.319000,416877.213000,463287.023000,
5,52484.193000,105376.243000,149065.146000,210216.913000,248794.447000,308220.740000,359406.860000,454597.255000,490661.548000,558184.684000,
6,52097.514000,102137.045000,148648.406000,203990.974000,257189.336000,309623.932000,386475.966000,412447.744000,463669.183000,516109.412000,
7,50206.778000,96900.688000,143432.869000,192939.552000,243671.109000,296995.293000,348388.759000,398387.734000,445048.060000,496968.235000,
8,48355.124000,93554.218000,138561.468000,188850.376000,237925.249000,286979.065000,333675.319000,383134.901000,429394.689000,475858.971000,
9,46956.183000,94516.608000,139254.634000,193374.545000,238330.825000,291322.872000,333270.182000,406025.865000,433442.687000,488035.560000,
10,47870.125000,93066.026000,142657.331000,192601.275000,246349.169000,290410.331000,348034.564000,385784.635000,433193.885000,486242.133000,
11,54959.182000,92307.169000,140945.512000,198325.927000,247609.086000,290959.032000,344282.189000,393999.634000,443950.824000,489772.314000,
12,47968.740000,95888.510000,136772.392000,190113.971000,240123.256000,294190.216000,338798.854000,398484.945000,426917.800000,498224.075000,
