кол-во потоков,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,
1,8401.725000,30252.434000,71986.506000,182978.317000,181595.684000,273726.881000,369967.267000,477894.749000,1979412.661000,865221.788000,
2,4945.695000,17310.701000,40357.210000,75735.060000,129683.079000,261657.531000,241754.397000,418229.193000,437013.826000,460223.080000,
3,4975.392000,19881.899000,48205.300000,82972.325000,111423.989000,158765.695000,319095.292000,318352.437000,375901.383000,458383.883000,
4,3707.379000,28062.085000,53411.840000,87740.747000,122945.599000,166869.367000,193418.567000,248234.982000,360969.789000,371013.257000,
5,3686.188000,17625.420000,40009.474000,73298.814000,110657.407000,185844.001000,224028.188000,289061.488000,384531.647000,935193.175000,
6,15572.358000,76840.126000,131747.305000,61397.162000,109058.549000,149718.238000,275817.137000,292090.975000,343615.926000,425768.548000,
7,6021.636000,21194.986000,44875.909000,97502.388000,99411.999000,134654.659000,179328.594000,238489.820000,311248.276000,379124.439000,
8,15401.276000,15276.240000,34557.722000,58868.059000,89959.740000,131675.073000,174686.576000,228105.770000,301129.438000,369563.439000,
