кол-во потоков,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,
1,6839.372000,24418.575000,60445.577000,91906.169000,135259.999000,175388.482000,271011.819000,361521.515000,544427.925000,505035.497000,
2,6276.306000,11473.912000,23022.993000,37878.710000,58905.449000,120177.313000,192160.206000,255476.297000,329386.337000,400304.716000,
3,6574.601000,11031.768000,21234.796000,35036.943000,60582.109000,109527.572000,178059.756000,238193.617000,302777.547000,405412.457000,
4,5216.226000,12650.884000,24042.166000,34662.186000,53066.824000,112606.630000,177827.368000,238242.303000,302203.109000,372315.359000,
5,5992.514000,12991.255000,24543.853000,42110.366000,64644.684000,126200.777000,196828.395000,262758.593000,333896.288000,407311.667000,
6,16664.186000,13429.276000,22907.388000,37480.892000,57094.163000,118138.596000,190775.371000,256224.811000,327848.707000,406005.590000,
7,39445.837000,12788.506000,23338.324000,45668.354000,54447.341000,116844.704000,187735.004000,243709.095000,313293.256000,379300.983000,
8,33522.273000,21798.436000,41657.774000,35499.776000,61894.744000,111321.634000,180690.695000,246755.034000,308005.434000,385038.468000,
