кол-во потоков,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,
1,7471.238000,42917.634000,86400.310000,127986.665000,234202.183000,317163.833000,541243.518000,530792.930000,747348.840000,778976.406000,
2,5932.305000,20355.796000,45866.456000,75473.049000,135827.220000,177633.482000,240719.110000,364654.286000,390110.192000,514743.398000,
3,5175.214000,18508.868000,40900.809000,67885.150000,103745.440000,225879.663000,255319.941000,449833.548000,336726.870000,396731.127000,
4,7438.072000,18439.554000,38803.246000,104904.850000,127416.372000,145711.166000,302938.326000,240688.733000,339718.128000,386978.888000,
5,8164.341000,24391.310000,47249.245000,81843.945000,121666.168000,174138.023000,232906.295000,300681.312000,374234.342000,465294.300000,
6,10779.599000,22039.493000,44100.446000,74052.173000,112395.260000,159906.875000,213755.699000,272315.717000,347393.053000,524249.389000,
7,19331.640000,25564.382000,55520.570000,104322.210000,190098.842000,160854.187000,437935.230000,253655.275000,321155.086000,398256.069000,
8,9556.943000,20840.809000,41940.973000,69506.697000,101033.846000,407548.074000,198545.201000,261212.873000,324157.365000,408415.786000,
